Date,price_return,position,strategy_return,strategy_equity,benchmark_equity
2016-04-18,-0.01188301418447879,0.0,-0.0,1.0,0.9026012670457751
2016-04-19,0.00977623681982287,0.0,0.0,1.0,0.9114253107862869
2016-04-20,0.0015310830350767635,0.0,0.0,1.0,0.9128207786173713
2016-04-21,0.005474181476089468,0.0,0.0,1.0,0.9178177252146681
2016-04-22,-0.0036508402003072593,0.0,-0.0,1.0,0.9144669193668998
2016-04-25,0.018266222703286372,0.0,0.0,1.0,0.9311707757708438
2016-04-26,-0.00269208721072689,0.0,-0.0,1.0,0.9286639828343886
2016-04-27,0.0008458264529700443,0.0,0.0,1.0,0.9294494713969904
2016-04-28,0.002607149846091783,0.0,0.0,1.0,0.9318726854432932
2016-04-29,-0.03088235605999501,0.0,-0.0,1.0,0.9030942613688496
2016-05-02,-0.015017150184279182,0.0,-0.0,1.0,0.8895323592153129
2016-05-03,-0.0005354401000845499,0.0,-0.0,1.0,0.8890560679198662
2016-05-04,0.0026692410625708263,0.0,0.0,1.0,0.8914291728832857
2016-05-05,0.00224969875405856,0.0,0.0,1.0,0.8934346199828527
2016-05-06,0.0033202708848969475,0.0,0.0,1.0,0.8964010649391407
2016-05-09,0.000792347548484118,0.0,0.0,1.0,0.8971113261254038
2016-05-10,0.009044343012914347,0.0,0.0,1.0,0.9052251086796524
2016-05-11,0.007966315756261944,0.0,0.0,1.0,0.9124364177258911
2016-05-12,-0.007134085452236927,0.0,-0.0,1.0,0.9059270183521017
2016-05-13,0.006318291314017177,0.0,0.0,1.0,0.9116509291632893
2016-05-16,-0.004023788886048929,0.0,-0.0,1.0,0.9079826382865659
2016-05-17,0.0038560173959261146,0.0,0.0,1.0,0.9114838351349978
2016-05-18,-0.0011918305888356517,0.0,-0.0,1.0,0.9103975008190547
2016-05-19,0.010922464201367221,0.0,0.0,1.0,0.920341284930765
2016-05-20,-0.0023515769655181318,0.0,-0.0,1.0,0.9181770315647064
